frame,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,left_hip_x,left_hip_y,left_hip_z,left_knee_x,left_knee_y,left_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_wrist_x,right_wrist_y,right_wrist_z,right_hip_x,right_hip_y,right_hip_z,right_knee_x,right_knee_y,right_knee_z,right_ankle_x,right_ankle_y,right_ankle_z,label
241,0.3612973690032959,0.735417366027832,-0.20850816369056702,0.4766080975532532,0.7518033981323242,-0.2807038426399231,0.4375874400138855,0.871364951133728,-0.2686680257320404,0.5906347632408142,0.7827979922294617,-0.13257311284542084,0.7676547169685364,0.8015687465667725,-0.0735236331820488,0.9224774241447449,0.7839471101760864,0.0016173806507140398,0.36591318249702454,0.7109580636024475,0.1897430568933487,0.45575934648513794,0.7448671460151672,0.3413902223110199,0.37779515981674194,0.8372625112533569,0.4362810552120209,0.592154860496521,0.7565374970436096,0.1327938586473465,0.7563680410385132,0.7870673537254333,0.15139934420585632,0.8943662643432617,0.7748454809188843,0.23948387801647186,down
242,0.3636445999145508,0.700420618057251,-0.20403584837913513,0.4769498407840729,0.7502018213272095,-0.2694489359855652,0.44685325026512146,0.8705634474754333,-0.28794386982917786,0.5908113718032837,0.7605487704277039,-0.1240963563323021,0.7652184963226318,0.7911573648452759,-0.07265151292085648,0.9190338253974915,0.7813714146614075,0.005794214084744453,0.36785733699798584,0.6942722797393799,0.18824604153633118,0.44523462653160095,0.7560483813285828,0.33077889680862427,0.3848950266838074,0.8419678211212158,0.43417924642562866,0.591572642326355,0.7534069418907166,0.12425144761800766,0.7546113729476929,0.7804751992225647,0.14086243510246277,0.8912955522537231,0.7695503234863281,0.22791580855846405,down
243,0.36965152621269226,0.6738013625144958,-0.21021714806556702,0.48394227027893066,0.7432259917259216,-0.26373982429504395,0.45198649168014526,0.8696708679199219,-0.2712565064430237,0.5911402106285095,0.7447641491889954,-0.11687475442886353,0.7597771883010864,0.7838121652603149,-0.07285396754741669,0.9124232530593872,0.7793394327163696,0.010861587710678577,0.3705475330352783,0.6719921231269836,0.1656111180782318,0.4403499960899353,0.7571099400520325,0.24724729359149933,0.38891682028770447,0.8508786559104919,0.21639636158943176,0.5912244319915771,0.7349463105201721,0.11702732741832733,0.7504252195358276,0.7705461382865906,0.14070898294448853,0.8860251307487488,0.7677862048149109,0.23145106434822083,down
244,0.3771732449531555,0.6453273892402649,-0.19768205285072327,0.483105331659317,0.731684148311615,-0.24007157981395721,0.4574180245399475,0.8685294985771179,-0.2583507001399994,0.5950194597244263,0.7265477776527405,-0.11056728661060333,0.7597317099571228,0.7747002243995667,-0.07295221090316772,0.9132633209228516,0.7763683795928955,0.003841819241642952,0.3809717893600464,0.6494348049163818,0.16971251368522644,0.4395259916782379,0.7545852065086365,0.24625897407531738,0.3974427580833435,0.8546469211578369,0.18792207539081573,0.5933617949485779,0.7231513261795044,0.11057951301336288,0.7498592138290405,0.7635104060173035,0.1310681253671646,0.8849007487297058,0.7660931944847107,0.21604113280773163,down
245,0.37726134061813354,0.619636595249176,-0.2039237767457962,0.465503454208374,0.7225518822669983,-0.24551789462566376,0.4560970366001129,0.8674745559692383,-0.24845394492149353,0.5949737429618835,0.7076427340507507,-0.1084563359618187,0.7569413185119629,0.7640199065208435,-0.07410462945699692,0.9138563871383667,0.7722075581550598,0.0003856600378639996,0.3793430030345917,0.6265002489089966,0.1677694022655487,0.43048468232154846,0.7409524917602539,0.2370700091123581,0.4058562219142914,0.8532339334487915,0.1704336255788803,0.5913469195365906,0.7162564992904663,0.10848313570022583,0.7453222274780273,0.7534279227256775,0.12784001231193542,0.8806443214416504,0.7605019211769104,0.21032807230949402,down
246,0.3774898946285248,0.596279501914978,-0.20721447467803955,0.451326847076416,0.7118631601333618,-0.25701844692230225,0.4557858407497406,0.8607295155525208,-0.2672315239906311,0.5943459272384644,0.6933383345603943,-0.11095982789993286,0.7554623484611511,0.7576397061347961,-0.07795485109090805,0.9141297340393066,0.7712239623069763,-0.008412567898631096,0.3787681460380554,0.6083320379257202,0.1806844025850296,0.4064256548881531,0.7225005030632019,0.2432718276977539,0.38840144872665405,0.8411747813224792,0.20109781622886658,0.5877081155776978,0.705450713634491,0.11098833382129669,0.7430648803710938,0.7455973029136658,0.12847061455249786,0.881694495677948,0.7589871287345886,0.208955317735672,midway_up
247,0.3775259256362915,0.5781194567680359,-0.20750339329242706,0.43684548139572144,0.6999499201774597,-0.2599376440048218,0.4523976743221283,0.8513044714927673,-0.26488035917282104,0.5945233106613159,0.6852790117263794,-0.11121523380279541,0.7552065849304199,0.7534475326538086,-0.08685288578271866,0.9143622517585754,0.7707749009132385,-0.04375668615102768,0.37795111536979675,0.5933656692504883,0.18531692028045654,0.4056204855442047,0.7072843909263611,0.26107457280158997,0.39184918999671936,0.8404128551483154,0.21392670273780823,0.5860478281974792,0.7011133432388306,0.11139780282974243,0.7367919087409973,0.7405089735984802,0.13593675196170807,0.8788973093032837,0.7526814937591553,0.22099511325359344,midway_up
248,0.3802821934223175,0.570794939994812,-0.2084859311580658,0.4306185841560364,0.6996620893478394,-0.2631608843803406,0.44120150804519653,0.8523350954055786,-0.264984667301178,0.5939440727233887,0.6816214919090271,-0.11268510669469833,0.751305103302002,0.753392219543457,-0.10194958746433258,0.9141932725906372,0.7701677083969116,-0.06205100566148758,0.37750619649887085,0.581098198890686,0.18613201379776,0.3967049717903137,0.7027608752250671,0.26300936937332153,0.39352935552597046,0.8401492238044739,0.21127073466777802,0.5814895033836365,0.6947508454322815,0.1127682477235794,0.7332123517990112,0.7374179363250732,0.12982270121574402,0.8794739842414856,0.7513908743858337,0.20062212646007538,midway_up
249,0.38363733887672424,0.568103015422821,-0.22234952449798584,0.4284442067146301,0.7014862895011902,-0.2768295109272003,0.4367423951625824,0.8524780869483948,-0.2690531611442566,0.5940572619438171,0.6774260997772217,-0.11645565927028656,0.7517707347869873,0.7513774633407593,-0.10166020691394806,0.9156674146652222,0.7704092860221863,-0.06468631327152252,0.37728482484817505,0.5754950046539307,0.1815604716539383,0.3968121409416199,0.6995924115180969,0.2615198493003845,0.39627331495285034,0.8402148485183716,0.19794045388698578,0.5803078413009644,0.6923639178276062,0.11640127003192902,0.731132984161377,0.7367973923683167,0.1324159950017929,0.8748973608016968,0.749975860118866,0.2136799395084381,midway_up
250,0.3859850764274597,0.5748218297958374,-0.21881702542304993,0.42970022559165955,0.704138457775116,-0.2692521810531616,0.4358489513397217,0.8528193235397339,-0.26014113426208496,0.5946197509765625,0.6801044940948486,-0.11679507791996002,0.7522286772727966,0.7525044083595276,-0.10025443881750107,0.9188445806503296,0.7717707753181458,-0.056076355278491974,0.3798171877861023,0.5752842426300049,0.1817338764667511,0.3948056101799011,0.697175145149231,0.262145459651947,0.38670656085014343,0.8335630297660828,0.2053806334733963,0.5805166959762573,0.6852334141731262,0.11666981875896454,0.7320294380187988,0.7341172099113464,0.13381020724773407,0.8755303621292114,0.7494949698448181,0.20851215720176697,midway_up
251,0.3850172758102417,0.5791088342666626,-0.1894603669643402,0.4321635663509369,0.7014753222465515,-0.24798104166984558,0.4360509514808655,0.8531283736228943,-0.2566151022911072,0.593835175037384,0.6831976771354675,-0.11724928766489029,0.7524901628494263,0.7536022663116455,-0.10056346654891968,0.9188531637191772,0.7718788385391235,-0.06465007364749908,0.38007402420043945,0.5878022313117981,0.2055521309375763,0.3949054777622223,0.6999295949935913,0.2902800738811493,0.3767916262149811,0.8287098407745361,0.22240754961967468,0.5809656381607056,0.6905709505081177,0.11715046316385269,0.732953667640686,0.7364460229873657,0.12179235368967056,0.8760002851486206,0.7498461008071899,0.17873162031173706,midway_up
252,0.3806842863559723,0.5867602229118347,-0.17399564385414124,0.43489447236061096,0.6972588300704956,-0.22945170104503632,0.4362213611602783,0.8536692261695862,-0.24711140990257263,0.5954920053482056,0.6871723532676697,-0.1157672256231308,0.7567286491394043,0.7549914717674255,-0.09683527797460556,0.9211475253105164,0.772504985332489,-0.05255834385752678,0.37984585762023926,0.5930668115615845,0.21159258484840393,0.4158329963684082,0.7026596665382385,0.28712359070777893,0.40648144483566284,0.8320205807685852,0.21879884600639343,0.5843764543533325,0.6947668790817261,0.11560215801000595,0.7492595911026001,0.7369983792304993,0.11885744333267212,0.8902055621147156,0.7523792386054993,0.17297501862049103,midway_up
253,0.3736444115638733,0.5993481278419495,-0.1842256635427475,0.4446796476840973,0.6992798447608948,-0.24067609012126923,0.43569454550743103,0.8581230044364929,-0.24653299152851105,0.5967357158660889,0.6936877965927124,-0.12394367158412933,0.7614089250564575,0.7641751766204834,-0.09693951904773712,0.9220297932624817,0.773110032081604,-0.0397326834499836,0.37898701429367065,0.5978267788887024,0.20933988690376282,0.4306528568267822,0.7013280391693115,0.2761516869068146,0.41444867849349976,0.8236108422279358,0.19516374170780182,0.5890780091285706,0.6969852447509766,0.12373535335063934,0.7553719878196716,0.7462810277938843,0.1459905505180359,0.8956630825996399,0.7563185095787048,0.2222435027360916,midway_up
254,0.3709000051021576,0.625849723815918,-0.189809188246727,0.46434593200683594,0.7042127847671509,-0.24544337391853333,0.4391508996486664,0.8620510697364807,-0.24281728267669678,0.5992663502693176,0.7117363810539246,-0.12487949430942535,0.7644305229187012,0.7726631760597229,-0.09551142156124115,0.9236077070236206,0.7734307050704956,-0.020804621279239655,0.375809907913208,0.6230722665786743,0.2065676748752594,0.4519554078578949,0.7027994990348816,0.25767242908477783,0.4176570773124695,0.8232332468032837,0.17754577100276947,0.5936650633811951,0.7109634876251221,0.12469873577356339,0.7575066685676575,0.7581011056900024,0.14994797110557556,0.8970182538032532,0.759281575679779,0.23008254170417786,down
255,0.36887508630752563,0.6590622663497925,-0.23632650077342987,0.47462382912635803,0.7194151282310486,-0.2765687108039856,0.4399450719356537,0.8633930683135986,-0.24774384498596191,0.5991252064704895,0.7358080744743347,-0.12691721320152283,0.7643746733665466,0.7870733737945557,-0.0818207710981369,0.9250381588935852,0.7770355939865112,0.015360558405518532,0.369803786277771,0.6601644158363342,0.14864163100719452,0.4486437439918518,0.7145615816116333,0.24826495349407196,0.4171322286128998,0.8239683508872986,0.22914054989814758,0.5932947397232056,0.7310954928398132,0.12682382762432098,0.7568843960762024,0.7701046466827393,0.16587264835834503,0.8967342376708984,0.7603229284286499,0.26577895879745483,down
256,0.3684898614883423,0.7037094831466675,-0.2571963369846344,0.48093777894973755,0.7449947595596313,-0.2754253149032593,0.43887192010879517,0.8650885820388794,-0.1872183382511139,0.5989507436752319,0.7666130065917969,-0.13061800599098206,0.7642623782157898,0.7986574769020081,-0.05557803064584732,0.9223340749740601,0.7781980633735657,0.07399745285511017,0.3690600097179413,0.6773872971534729,0.13637486100196838,0.4549730718135834,0.7205283641815186,0.252316415309906,0.4101150929927826,0.8169628381729126,0.3071209192276001,0.5932183861732483,0.7400323748588562,0.1305682212114334,0.7547313570976257,0.7728630304336548,0.2115618884563446,0.8925716280937195,0.76058429479599,0.35119161009788513,down
257,0.3703621029853821,0.7348721623420715,-0.33521273732185364,0.4912598133087158,0.7718915939331055,-0.2746194899082184,0.43566328287124634,0.861429750919342,-0.12927541136741638,0.6000282168388367,0.7783543467521667,-0.13285812735557556,0.7640584707260132,0.8055890798568726,0.007496225647628307,0.9229595065116882,0.779866635799408,0.1664448082447052,0.36666470766067505,0.709338366985321,0.060762811452150345,0.4515417516231537,0.757981538772583,0.22520343959331512,0.405491441488266,0.8315009474754333,0.2972554564476013,0.5938283205032349,0.7521057724952698,0.132838174700737,0.7483890056610107,0.7822464108467102,0.31483811140060425,0.8829827308654785,0.7641851902008057,0.5397481918334961,down
258,0.3661646544933319,0.7488098740577698,-0.29568296670913696,0.48855915665626526,0.757419764995575,-0.2504120469093323,0.43515363335609436,0.8623532652854919,-0.06744661927223206,0.5955020189285278,0.7849108576774597,-0.13641797006130219,0.7635761499404907,0.8081485629081726,-0.01928669400513172,0.9193776249885559,0.7812599539756775,0.1333886831998825,0.36430901288986206,0.7317250967025757,0.10710646212100983,0.4671728014945984,0.7477585673332214,0.20408375561237335,0.4207022786140442,0.830043375492096,0.20980417728424072,0.5920096635818481,0.7668905854225159,0.13640373945236206,0.748196542263031,0.7873818874359131,0.25049424171447754,0.8831506967544556,0.7702050805091858,0.4139600396156311,down
259,0.3614082932472229,0.7683961391448975,-0.3041612505912781,0.4847251772880554,0.7502834796905518,-0.35626521706581116,0.4397541880607605,0.8645245432853699,-0.3476617932319641,0.5944327116012573,0.7920148968696594,-0.14167249202728271,0.7634353637695312,0.808772623538971,-0.02518599107861519,0.9223990440368652,0.7830390930175781,0.1102227196097374,0.35727494955062866,0.7498834133148193,0.11258051544427872,0.46872225403785706,0.7444983124732971,0.2707577049732208,0.4175785183906555,0.8222028613090515,0.3965940773487091,0.5914221405982971,0.7763181328773499,0.14175046980381012,0.7508269548416138,0.7889934182167053,0.24105167388916016,0.8931482434272766,0.7766155004501343,0.3873954713344574,down
260,0.3603028655052185,0.7931594252586365,-0.3022639751434326,0.48565903306007385,0.7468249797821045,-0.33518415689468384,0.44216132164001465,0.8691362738609314,-0.30634886026382446,0.5947808027267456,0.8015416264533997,-0.1422431468963623,0.7654716968536377,0.8101955056190491,-0.0092656584456563,0.9228549003601074,0.7828882932662964,0.14330977201461792,0.35888516902923584,0.765192985534668,0.10408337414264679,0.47524791955947876,0.7420893907546997,0.2605312764644623,0.43199658393859863,0.8262012600898743,0.34021344780921936,0.5920354127883911,0.7823594212532043,0.14236892759799957,0.7538614869117737,0.792877197265625,0.254973828792572,0.8956287503242493,0.7787841558456421,0.41476765275001526,down
261,0.35547012090682983,0.7970001697540283,-0.23730997741222382,0.4847480356693268,0.7388564944267273,-0.3634595274925232,0.44742459058761597,0.8692305684089661,-0.4859294295310974,0.5949517488479614,0.8028661012649536,-0.14696893095970154,0.7681050896644592,0.8111842274665833,-0.0551009401679039,0.9245169758796692,0.7827921509742737,0.04901764169335365,0.36401790380477905,0.7659149765968323,0.20106081664562225,0.4801974892616272,0.7266860604286194,0.32491713762283325,0.4742206037044525,0.8242026567459106,0.37591350078582764,0.5933929085731506,0.7850804924964905,0.1471417397260666,0.7586685419082642,0.7939522862434387,0.2542937695980072,0.9011386632919312,0.7797521352767944,0.37189000844955444,down
262,0.3535826802253723,0.7925817966461182,-0.22204062342643738,0.48338550329208374,0.7319508194923401,-0.35117849707603455,0.448596328496933,0.8690868616104126,-0.44848600029945374,0.5947102904319763,0.8048831224441528,-0.14987751841545105,0.768185019493103,0.8143158555030823,-0.07892049849033356,0.924498438835144,0.7836130857467651,0.014668308198451996,0.36435607075691223,0.7639917731285095,0.21660356223583221,0.4786710739135742,0.7215182781219482,0.32395678758621216,0.4724586009979248,0.8244141936302185,0.3573540449142456,0.593321681022644,0.7881520986557007,0.15007178485393524,0.7584580779075623,0.7941572666168213,0.22547361254692078,0.9002634882926941,0.7820116877555847,0.3248653709888458,down
263,0.3539791405200958,0.7816029191017151,-0.21217727661132812,0.48316556215286255,0.7303975820541382,-0.3466685116291046,0.44809508323669434,0.869026780128479,-0.4487232565879822,0.5945740342140198,0.8023118376731873,-0.14769694209098816,0.7679988741874695,0.81370609998703,-0.08426313102245331,0.9247339963912964,0.7835455536842346,0.009364044293761253,0.36515623331069946,0.7564128637313843,0.21046769618988037,0.480278342962265,0.7207708954811096,0.3132685720920563,0.4687071740627289,0.8254884481430054,0.34439796209335327,0.5936079621315002,0.7866543531417847,0.14785291254520416,0.7592685222625732,0.7948397397994995,0.1945858895778656,0.9020799398422241,0.7818992137908936,0.2899499833583832,down
264,0.3550664186477661,0.7715244293212891,-0.22214153409004211,0.48162031173706055,0.7296283841133118,-0.3571787476539612,0.44917917251586914,0.8688130974769592,-0.4579312801361084,0.5948891043663025,0.798531711101532,-0.14642202854156494,0.7688309550285339,0.8121181130409241,-0.07890842854976654,0.925148606300354,0.784809410572052,0.023059818893671036,0.36526110768318176,0.749969482421875,0.20339450240135193,0.4807160794734955,0.7208249568939209,0.3147427439689636,0.4626491069793701,0.8283517956733704,0.3519633412361145,0.5945283770561218,0.7817026376724243,0.1465590000152588,0.759270429611206,0.7937067151069641,0.19670584797859192,0.9013105630874634,0.7815420031547546,0.2922518253326416,down
265,0.35845863819122314,0.7680602669715881,-0.25740867853164673,0.4855480194091797,0.7347776889801025,-0.30745944380760193,0.4489382207393646,0.8659296631813049,-0.23951730132102966,0.5954586863517761,0.7949550747871399,-0.1431037038564682,0.7686079740524292,0.8115556240081787,-0.06164240092039108,0.9204418063163757,0.7848729491233826,0.07748712599277496,0.36523014307022095,0.74583899974823,0.16665580868721008,0.47764402627944946,0.7413080930709839,0.3024675250053406,0.42416754364967346,0.8375244736671448,0.34229451417922974,0.5945258736610413,0.7797794938087463,0.14330685138702393,0.7583103775978088,0.7926934361457825,0.19856277108192444,0.8975497484207153,0.7813091278076172,0.32020166516304016,down
266,0.3644199073314667,0.7513836622238159,-0.22000804543495178,0.4851628839969635,0.7476451992988586,-0.3398544490337372,0.4445560872554779,0.8655903935432434,-0.433113157749176,0.5961042642593384,0.7919419407844543,-0.1368144452571869,0.7674862146377563,0.8071647882461548,-0.06450138986110687,0.9178504943847656,0.7848021984100342,0.029722880572080612,0.36698734760284424,0.7211251854896545,0.1671617180109024,0.4691105782985687,0.7502500414848328,0.3094625771045685,0.4099499583244324,0.8370145559310913,0.39158007502555847,0.5945953130722046,0.7627734541893005,0.1369803249835968,0.7526006698608398,0.7880666851997375,0.17834721505641937,0.8913542628288269,0.7785570025444031,0.27982985973358154,down
267,0.36603909730911255,0.7109925746917725,-0.22042980790138245,0.4848141670227051,0.7453992962837219,-0.29228657484054565,0.4498715400695801,0.8655475974082947,-0.3262636363506317,0.597526490688324,0.775544285774231,-0.1227228194475174,0.7674195170402527,0.7969948053359985,-0.057000257074832916,0.9173310995101929,0.7828535437583923,0.031132522970438004,0.36845672130584717,0.6967373490333557,0.15325674414634705,0.4602404236793518,0.7477220296859741,0.29457342624664307,0.4105912744998932,0.8419414758682251,0.37221699953079224,0.5947461724281311,0.7537838816642761,0.12288153171539307,0.7510322332382202,0.780613899230957,0.17091132700443268,0.8816244006156921,0.7670824527740479,0.28415077924728394,down
268,0.36804088950157166,0.6736330389976501,-0.21896882355213165,0.4830695688724518,0.735338032245636,-0.29642269015312195,0.4513076841831207,0.8661918044090271,-0.3283502161502838,0.5970178842544556,0.7456645965576172,-0.12307937443256378,0.7650917768478394,0.7858867049217224,-0.07414019107818604,0.9162036776542664,0.78099125623703,0.0012154520954936743,0.3688639998435974,0.6781651377677917,0.16834072768688202,0.44505420327186584,0.746432363986969,0.3030496835708618,0.3938845098018646,0.8416318297386169,0.36101144552230835,0.5931423902511597,0.742374062538147,0.12322869151830673,0.7510745525360107,0.7767179012298584,0.1504025161266327,0.8831761479377747,0.7667005062103271,0.23934884369373322,down
269,0.37322574853897095,0.6454346179962158,-0.2156161367893219,0.4779692590236664,0.729041337966919,-0.282355397939682,0.4522029757499695,0.8662227392196655,-0.30637699365615845,0.5970252752304077,0.7247344255447388,-0.11843979358673096,0.7632895708084106,0.7755024433135986,-0.07180366665124893,0.9131065607070923,0.7792870402336121,0.013264183886349201,0.3706819415092468,0.6588027477264404,0.168592631816864,0.4324893355369568,0.745309054851532,0.2785942852497101,0.39728960394859314,0.8407960534095764,0.25945836305618286,0.5924997925758362,0.7326374053955078,0.11854331195354462,0.7511581182479858,0.7690325975418091,0.14633139967918396,0.8832693099975586,0.7662814259529114,0.2388775646686554,down
270,0.37644678354263306,0.6268214583396912,-0.2024654895067215,0.4714912474155426,0.7328652143478394,-0.2446245402097702,0.4493371844291687,0.869422972202301,-0.24626262485980988,0.5967792272567749,0.7066804766654968,-0.11489146947860718,0.7617455720901489,0.7653427124023438,-0.08206374943256378,0.9132758378982544,0.777367889881134,-0.016326075419783592,0.37683823704719543,0.6339362859725952,0.18281716108322144,0.42265528440475464,0.74439537525177,0.26055124402046204,0.3900672197341919,0.8416280746459961,0.18733637034893036,0.5915118455886841,0.7165991067886353,0.11495491117238998,0.7512141466140747,0.7567765116691589,0.12846848368644714,0.8838342428207397,0.7639581561088562,0.20327933132648468,down
271,0.3818969130516052,0.6043282747268677,-0.2073725014925003,0.4608244299888611,0.7323015928268433,-0.2625942528247833,0.4492685794830322,0.8691535592079163,-0.2659934163093567,0.5966129899024963,0.6921693682670593,-0.11042491346597672,0.7583556771278381,0.758144199848175,-0.08020976930856705,0.9107152819633484,0.7752171158790588,0.0007322287419810891,0.3767159581184387,0.6127218008041382,0.1673358529806137,0.3973182141780853,0.734065592288971,0.24945077300071716,0.38228338956832886,0.8395808935165405,0.18673591315746307,0.5856941342353821,0.7144428491592407,0.11043713241815567,0.7466117739677429,0.7506862282752991,0.12928828597068787,0.881122887134552,0.7602733373641968,0.2146434485912323,down
272,0.3812234103679657,0.5845759510993958,-0.20999208092689514,0.44531217217445374,0.7148249745368958,-0.2536667287349701,0.44810041785240173,0.8654032349586487,-0.245870441198349,0.5968144536018372,0.68329918384552,-0.10770879685878754,0.7580167055130005,0.7489736676216125,-0.07727347314357758,0.9114993214607239,0.7714656591415405,-0.014652885496616364,0.3762419521808624,0.5974006056785583,0.1630740463733673,0.40640968084335327,0.7156543731689453,0.25209730863571167,0.38689687848091125,0.8393195271492004,0.200425386428833,0.5853868722915649,0.7058364748954773,0.10772109031677246,0.7426870465278625,0.7444490790367126,0.12618488073349,0.8795178532600403,0.7537067532539368,0.19956988096237183,midway_up
273,0.3836655020713806,0.5708388686180115,-0.21098235249519348,0.4343675673007965,0.7029640078544617,-0.2635020613670349,0.445852667093277,0.8535341024398804,-0.2619788646697998,0.5965394377708435,0.675401508808136,-0.1104825958609581,0.755516767501831,0.7476972341537476,-0.08869442343711853,0.9114103317260742,0.7698730230331421,-0.04552995786070824,0.3759327232837677,0.5896980166435242,0.16094331443309784,0.4028018116950989,0.70960533618927,0.25311723351478577,0.39094752073287964,0.840873658657074,0.19710232317447662,0.5810683965682983,0.7002001404762268,0.11050639301538467,0.7318710088729858,0.7416408658027649,0.13105787336826324,0.8724362254142761,0.7509965300559998,0.20954599976539612,midway_up
274,0.38649123907089233,0.5675850510597229,-0.2095615565776825,0.43243736028671265,0.7000666856765747,-0.25016239285469055,0.4374275207519531,0.8528519868850708,-0.2481033354997635,0.5964579582214355,0.6730311512947083,-0.11083587259054184,0.7559990882873535,0.748710572719574,-0.09671685844659805,0.9143322706222534,0.770297646522522,-0.06177515536546707,0.3768412470817566,0.5825855731964111,0.16062846779823303,0.39489981532096863,0.7033115029335022,0.24498288333415985,0.39334720373153687,0.8417978286743164,0.18631801009178162,0.5807551145553589,0.6889447569847107,0.11084185540676117,0.7347703576087952,0.7357514500617981,0.1244022473692894,0.8738518953323364,0.7488914132118225,0.20034845173358917,midway_up
275,0.39091211557388306,0.5715070366859436,-0.2189832180738449,0.43169888854026794,0.7038619518280029,-0.25383561849594116,0.4355269968509674,0.8542559742927551,-0.25842607021331787,0.5969991683959961,0.6728473901748657,-0.11157876253128052,0.7560786008834839,0.7475954294204712,-0.09855150431394577,0.9161596298217773,0.7705873847007751,-0.058107562363147736,0.376592755317688,0.5809491872787476,0.15258881449699402,0.3929882049560547,0.6998934149742126,0.2366187870502472,0.3948090076446533,0.8418309688568115,0.18062421679496765,0.5801734924316406,0.6880037188529968,0.11157283931970596,0.7364031672477722,0.7311373353004456,0.12630152702331543,0.8737290501594543,0.7458207011222839,0.20759698748588562,full_up
276,0.3896678686141968,0.5771068334579468,-0.18174397945404053,0.4321232736110687,0.702506959438324,-0.22618457674980164,0.43516331911087036,0.8545072674751282,-0.23498061299324036,0.5975321531295776,0.6752344965934753,-0.11065778881311417,0.7564109563827515,0.7476675510406494,-0.09474028646945953,0.9183472394943237,0.7698318362236023,-0.0521639883518219,0.37894031405448914,0.5909909009933472,0.17850066721439362,0.3985581696033478,0.7039119601249695,0.2534865736961365,0.39195874333381653,0.8415073156356812,0.2022949457168579,0.5822770595550537,0.6889359951019287,0.1105453372001648,0.7411473393440247,0.7345317602157593,0.11034411191940308,0.8841878175735474,0.7463430762290955,0.1652013659477234,full_up
277,0.38839322328567505,0.58713299036026,-0.18316806852817535,0.43478918075561523,0.703935980796814,-0.22859975695610046,0.4352295398712158,0.8574399948120117,-0.2352825105190277,0.5985326766967773,0.6802500486373901,-0.1096099242568016,0.7565627694129944,0.7500280737876892,-0.09403038024902344,0.9209823608398438,0.7699292898178101,-0.049484364688396454,0.37867245078086853,0.6004770398139954,0.17966580390930176,0.4017784595489502,0.7057128548622131,0.258430540561676,0.39550963044166565,0.8427102565765381,0.21020884811878204,0.5823202133178711,0.694292426109314,0.10945433378219604,0.7453769445419312,0.7369154691696167,0.1103639155626297,0.8882590532302856,0.7477598190307617,0.16273987293243408,full_up
278,0.3780813217163086,0.5898062586784363,-0.1914738565683365,0.4396975636482239,0.705244243144989,-0.23127751052379608,0.4352330267429352,0.8629939556121826,-0.2572958469390869,0.598946213722229,0.6828930377960205,-0.11733778566122055,0.7591202855110168,0.7525041699409485,-0.09304434806108475,0.925179123878479,0.7725167870521545,-0.044140320271253586,0.37787866592407227,0.6007958650588989,0.20251230895519257,0.4271486699581146,0.7069530487060547,0.2710007429122925,0.4122695326805115,0.8438984751701355,0.20464205741882324,0.585605263710022,0.6969158053398132,0.11711455881595612,0.7543172240257263,0.7398694753646851,0.1267179697751999,0.895016074180603,0.7497756481170654,0.18317385017871857,full_up
279,0.37818169593811035,0.6218777298927307,-0.20435543358325958,0.4603371024131775,0.7166837453842163,-0.27264565229415894,0.4318569302558899,0.8720777034759521,-0.29370859265327454,0.601688027381897,0.7001034617424011,-0.12003324925899506,0.7615004181861877,0.7641862034797668,-0.09228454530239105,0.9253423810005188,0.773966372013092,-0.014922497794032097,0.3771883249282837,0.6151997447013855,0.19908200204372406,0.4319593906402588,0.7095601558685303,0.26400092244148254,0.41096121072769165,0.8442631959915161,0.2031877338886261,0.5914047360420227,0.7010558843612671,0.119874969124794,0.7575827836990356,0.7497239708900452,0.14256460964679718,0.8981319665908813,0.7526283860206604,0.220838263630867,full_up
280,0.3679195046424866,0.6517079472541809,-0.24396641552448273,0.46921810507774353,0.7209441661834717,-0.30242738127708435,0.43216800689697266,0.871406614780426,-0.28942805528640747,0.6016247868537903,0.7198234796524048,-0.1285652220249176,0.7622430324554443,0.7771804332733154,-0.0849301666021347,0.9251784086227417,0.7736707329750061,0.033486541360616684,0.36760208010673523,0.6512629985809326,0.15431328117847443,0.4357388913631439,0.7172587513923645,0.25827640295028687,0.40676814317703247,0.8395432829856873,0.25990527868270874,0.5922418832778931,0.7162355184555054,0.12852828204631805,0.7569297552108765,0.760806143283844,0.17784085869789124,0.8968857526779175,0.7538744807243347,0.29377123713493347,down
281,0.3638061285018921,0.6836903095245361,-0.2479841411113739,0.4754638671875,0.7265853881835938,-0.2990148067474365,0.43270403146743774,0.8710231781005859,-0.27530330419540405,0.5990160703659058,0.7395960688591003,-0.13948632776737213,0.7622421979904175,0.7857022881507874,-0.08414187282323837,0.9249750375747681,0.7777594923973083,0.04016390070319176,0.3677118122577667,0.6754083633422852,0.16298899054527283,0.45997199416160583,0.7186406254768372,0.2569463551044464,0.42738890647888184,0.8398621082305908,0.23548467457294464,0.59214186668396,0.7279096245765686,0.13943521678447723,0.7566981911659241,0.7690263390541077,0.19819477200508118,0.8958293795585632,0.7641136050224304,0.3184297978878021,down
